mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,5.95,28.0,0.0,65.19,0,3,2,0,0,2,0,3,0,4,1,1,1,1,1,1,3,1,2,1,1,2
0,203.33,59.0,1.0,142.02,0,2,0,2,1,1,0,4,1,4,0,0,2,0,0,4,0,2,0,1,2,1
0,50.28,45.0,1.0,72.38,1,0,3,1,1,2,1,2,2,1,0,0,4,2,2,0,1,2,1,0,1,2
0,43.07,41.0,1.0,17.74,0,4,1,0,1,3,1,1,1,2,3,1,2,0,2,0,3,1,1,2,0,3
1,1565.85,41.0,0.0,21.5,0,1,2,1,2,2,1,5,1,1,2,1,2,1,0,1,1,4,1,3,1,1
1,1138.07,64.0,0.0,14.09,0,0,0,1,0,0,1,1,0,4,1,1,2,0,0,3,1,2,2,1,2,2
1,1424.98,38.0,0.0,149.46,0,1,0,1,0,3,2,1,0,4,1,0,1,1,1,2,1,2,2,0,0,2
1,1479.47,43.0,0.0,119.11,0,0,0,1,1,0,0,1,1,5,0,0,1,0,1,3,3,1,2,2,1,2
1,999.31,25.0,1.0,8.02,0,0,2,1,1,0,0,1,0,4,1,2,3,0,0,3,0,2,1,2,1,0
0,115.58,31.0,0.0,191.37,0,1,0,0,1,1,0,4,0,0,3,1,2,0,1,1,1,2,1,1,1,0
0,12.3,47.0,0.0,54.01,0,2,0,0,1,0,1,1,0,5,2,3,3,1,0,1,1,2,2,0,2,3
1,1196.5,21.0,1.0,43.14,0,0,1,3,0,1,0,2,0,1,2,1,2,1,0,0,1,2,0,0,2,3
0,37.17,22.0,0.0,12.61,0,1,2,1,2,0,0,6,3,3,1,0,5,1,0,1,2,1,1,2,1,2
0,3.01,36.0,0.0,16.28,0,3,0,1,2,1,3,2,2,1,0,1,1,0,1,0,0,3,1,0,0,1
1,1118.76,28.0,0.0,200.61,0,0,0,1,2,1,1,0,2,3,0,0,2,1,1,1,2,2,0,1,1,0
1,1319.68,39.0,0.0,137.69,0,0,1,2,3,1,1,1,1,2,0,0,1,0,3,4,0,5,1,0,1,1
0,6.69,27.0,0.0,38.73,0,1,0,2,0,0,3,1,1,1,2,0,0,3,0,0,2,3,0,1,1,4
1,1779.25,42.0,1.0,26.06,0,1,1,2,1,1,1,2,0,7,1,1,2,3,0,1,0,6,3,1,1,2
0,77.8,49.0,0.0,2.67,0,1,2,1,0,1,2,3,1,2,1,1,1,0,4,8,2,3,1,2,2,0
1,1401.79,21.0,0.0,141.32,1,0,0,2,1,0,4,2,1,2,0,0,1,0,0,2,0,3,2,0,3,1
0,17.56,21.0,0.0,353.93,0,1,0,0,2,1,0,2,1,4,0,1,2,2,2,0,2,0,2,2,1,3
1,1358.24,23.0,1.0,56.68,0,1,2,2,1,0,1,2,0,5,2,0,3,0,1,3,1,2,0,0,0,2
0,2.82,41.0,0.0,6.12,0,1,0,0,0,0,0,3,4,2,3,1,1,0,1,1,0,2,0,1,0,0
1,1402.28,36.0,2.0,52.83,0,1,0,2,3,0,2,2,0,3,1,1,3,0,1,2,0,1,0,0,0,5
1,1692.92,49.0,1.0,333.88,0,0,2,1,2,3,4,2,0,3,0,1,2,1,0,0,1,1,2,1,1,3
1,973.99,41.0,0.0,84.3,0,0,0,1,1,1,1,1,0,2,0,0,1,1,2,3,0,1,2,0,0,3
1,1649.13,46.0,1.0,63.16,0,2,3,1,0,1,1,5,3,2,0,0,4,3,0,1,1,1,2,2,0,2
0,72.45,38.0,1.0,29.66,0,1,1,2,1,1,1,3,2,2,0,1,2,0,0,2,0,3,0,0,2,2
0,116.11,49.0,1.0,279.65,0,1,3,2,1,0,1,3,0,4,1,1,0,3,0,2,1,1,2,1,1,2
0,278.6,32.0,0.0,173.78,0,0,0,2,0,0,2,1,0,4,0,1,4,2,1,2,1,2,1,1,1,1
0,78.42,33.0,0.0,132.56,1,0,0,0,1,2,0,0,1,2,0,1,0,2,0,1,1,5,1,2,0,1
0,4.88,40.0,0.0,48.49,0,0,1,0,0,0,0,3,1,3,2,2,4,0,4,2,1,1,1,1,0,2
1,1191.17,33.0,0.0,306.69,0,1,0,1,1,0,1,2,1,3,1,0,6,1,1,2,0,2,0,2,1,1
1,1751.61,30.0,0.0,0.92,0,0,2,1,2,1,1,2,1,4,0,0,3,0,1,2,3,1,2,4,3,1
1,1865.25,26.0,0.0,226.09,0,1,1,2,3,0,0,1,1,6,1,1,4,1,1,1,1,2,1,2,2,3
1,1570.25,40.0,1.0,196.65,0,1,2,2,2,0,1,2,2,4,2,0,1,2,1,1,1,5,0,3,0,1
0,74.53,51.0,0.0,26.43,0,1,2,0,0,0,1,1,0,3,2,0,4,1,0,0,3,2,2,1,0,1
1,1250.47,40.0,1.0,235.56,0,1,2,0,0,1,2,0,0,7,0,2,3,1,0,1,1,1,0,0,0,3
1,1491.26,40.0,1.0,12.8,0,0,0,2,0,1,0,0,2,4,1,2,2,0,0,5,2,2,4,1,1,2
0,50.41,32.0,1.0,60.74,0,1,2,1,0,2,0,2,0,4,1,1,3,1,1,1,1,1,0,0,1,5
0,207.31,44.0,1.0,180.81,1,0,1,0,0,1,1,3,1,2,3,0,3,2,0,1,0,2,0,1,3,1
1,1780.65,60.0,0.0,283.27,0,0,1,0,3,1,2,1,1,7,2,2,2,0,1,3,2,2,1,1,1,2
1,1638.18,44.0,1.0,435.13,0,1,1,1,0,2,1,1,2,3,3,1,1,1,0,1,0,2,1,0,1,2
1,2071.98,69.0,1.0,21.25,1,3,2,1,1,1,0,1,1,6,1,0,3,1,1,5,3,5,1,1,2,4
0,88.03,84.0,0.0,34.43,0,1,2,2,1,0,4,0,0,3,1,3,1,0,2,5,2,2,1,0,3,2
0,102.44,57.0,0.0,7.8,0,0,0,1,3,2,1,1,0,4,0,0,2,0,1,4,2,5,0,1,1,5
0,31.38,32.0,0.0,28.02,1,2,0,1,0,0,0,0,1,4,1,0,4,1,1,4,0,0,1,1,2,2
1,1641.83,19.0,1.0,1.86,0,2,0,0,1,3,3,3,3,3,1,1,0,0,2,0,3,4,0,1,0,3
1,1217.28,34.0,1.0,50.69,0,1,1,1,1,1,0,2,3,2,3,0,1,1,0,0,1,0,1,2,0,1
1,1493.64,38.0,1.0,8.35,0,1,0,2,2,1,0,3,2,3,2,0,4,0,0,1,1,4,0,2,0,2
0,124.38,49.0,0.0,38.05,0,1,2,0,0,0,2,6,1,4,1,3,2,3,0,5,0,3,0,1,1,0
1,1081.85,29.0,1.0,88.79,0,0,2,0,1,0,1,0,2,2,1,1,1,0,0,0,0,3,0,0,1,3
1,758.95,30.0,0.0,528.17,0,0,2,1,0,0,1,2,0,1,0,0,1,2,0,1,1,0,0,1,0,1
0,1.99,48.0,1.0,14.7,0,0,4,2,0,2,4,3,0,5,0,2,1,0,1,3,0,0,2,1,1,2
0,268.6,47.0,4.0,233.47,0,1,1,0,0,0,0,4,0,4,3,1,1,0,1,4,1,1,0,0,0,3
0,135.34,36.0,1.0,18.43,0,1,1,1,1,1,0,0,1,7,2,0,2,1,1,3,0,1,2,4,1,0
1,1657.35,32.0,0.0,84.36,0,1,3,0,2,0,2,2,0,2,0,2,3,2,0,2,3,1,0,1,2,2
1,1651.88,31.0,2.0,100.18,0,1,0,0,1,2,0,1,1,6,0,1,3,1,1,2,2,2,0,1,2,3
0,52.87,23.0,0.0,186.3,0,0,0,0,1,3,0,1,0,1,2,1,2,0,3,2,0,0,0,0,0,1
1,1114.12,37.0,1.0,28.21,0,0,1,2,1,0,1,0,0,5,1,1,1,2,0,4,0,0,1,0,1,2
1,1521.25,42.0,1.0,195.52,0,3,1,0,0,2,2,6,2,3,1,2,4,0,1,2,0,3,0,1,0,1
0,89.03,41.0,1.0,6.33,0,0,1,0,1,0,0,0,1,3,2,2,1,0,1,3,1,1,0,1,0,2
1,1079.1,37.0,1.0,79.22,0,0,0,0,0,0,1,0,1,2,0,1,4,0,2,1,3,1,0,2,2,2
1,1158.52,27.0,1.0,49.58,0,1,0,1,2,0,1,4,2,2,0,2,3,0,0,0,0,2,2,0,1,0
1,1200.93,45.0,0.0,14.17,0,1,0,1,0,1,0,2,0,3,0,2,4,2,0,5,1,3,1,2,1,2
1,1830.74,32.0,0.0,442.39,0,2,1,2,3,0,0,0,2,3,1,0,2,1,4,1,2,2,2,0,1,3
1,1425.27,54.0,1.0,84.82,0,0,1,1,0,0,1,5,0,2,1,3,2,1,2,2,1,4,2,1,0,3
0,47.66,35.0,2.0,84.05,0,0,4,0,0,1,1,2,0,4,1,0,1,0,1,2,1,2,2,1,1,3
0,39.98,49.0,1.0,54.54,0,0,0,2,1,0,0,0,1,4,2,3,2,2,1,1,4,0,2,1,0,3
0,112.28,27.0,1.0,420.98,0,0,0,0,4,2,2,2,1,8,3,2,1,1,1,0,0,0,2,2,0,0
1,983.78,33.0,0.0,134.15,0,0,0,1,3,1,0,2,1,3,1,0,1,1,1,4,0,3,1,0,0,0
1,2000.63,42.0,1.0,4.53,0,1,3,0,3,5,3,6,1,2,1,1,5,2,0,2,0,1,3,0,1,2
0,28.6,29.0,0.0,186.21,0,0,2,1,1,0,0,1,2,3,4,0,2,0,1,4,2,4,1,1,0,3
0,12.22,24.0,0.0,1.07,0,0,0,0,0,0,3,0,3,3,0,2,1,0,1,0,2,2,0,1,0,1
1,1253.47,32.0,1.0,28.46,0,2,2,0,0,1,1,2,1,3,0,1,7,1,0,0,0,2,2,0,1,1
1,1540.03,48.0,0.0,5.91,0,0,0,1,1,1,3,0,2,5,0,2,1,2,1,1,1,1,1,2,2,2
0,106.9,34.0,0.0,203.74,0,0,0,3,1,1,0,1,2,2,1,2,2,1,0,3,4,0,0,0,0,2
0,50.46,22.0,0.0,97.84,1,0,1,1,1,2,2,1,0,0,1,1,3,1,2,1,1,1,0,1,1,2
1,1462.24,34.0,2.0,80.05,0,1,1,0,4,3,1,3,1,2,2,0,5,0,0,1,0,2,1,1,3,0
1,1292.07,55.0,0.0,15.94,0,0,1,0,2,1,1,3,0,4,2,1,0,0,2,2,1,0,1,0,2,1
0,131.51,29.0,0.0,131.01,0,0,1,0,0,1,0,4,3,4,1,1,3,0,2,0,0,2,1,0,0,4
1,1524.5,36.0,0.0,252.03,0,0,0,1,2,0,0,1,1,4,1,1,2,1,0,1,1,1,1,0,1,5
0,82.11,30.0,0.0,84.33,0,1,0,2,0,2,2,2,1,2,0,0,3,1,1,3,1,2,2,1,0,1
1,1818.15,28.0,0.0,20.43,0,1,0,3,1,1,0,2,0,8,0,1,0,2,1,2,3,1,1,2,2,3
1,1126.89,33.0,0.0,16.09,0,2,0,1,1,0,1,0,1,1,0,3,1,1,3,0,0,5,2,1,2,1
0,102.14,72.0,0.0,90.88,0,0,1,1,0,1,1,0,0,3,0,0,1,1,1,6,1,3,1,1,1,1
0,26.11,35.0,0.0,116.54,1,4,2,0,0,0,0,2,1,4,0,2,2,1,1,1,0,3,0,3,3,3
1,1652.55,47.0,1.0,37.59,0,1,0,0,1,0,2,2,4,2,2,0,0,1,0,2,1,3,2,1,1,2
0,100.18,29.0,0.0,236.66,0,0,0,1,0,0,1,5,0,4,0,1,3,0,1,1,1,0,1,0,2,2
0,23.12,41.0,0.0,107.19,0,0,0,1,1,2,2,2,2,1,3,2,2,1,1,4,0,4,0,2,1,4
0,12.14,24.0,0.0,16.09,0,0,1,1,0,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,0,1
1,1698.47,60.0,1.0,31.56,0,1,6,0,2,0,1,2,2,4,0,0,1,0,0,0,0,1,0,1,0,6
0,42.76,42.0,0.0,186.47,0,1,2,2,6,1,0,2,1,5,0,1,2,1,2,0,1,3,1,0,2,4
0,11.5,31.0,1.0,98.9,0,0,2,0,0,1,2,1,0,1,0,0,1,1,1,3,0,1,2,1,1,4
0,107.35,61.0,0.0,110.21,0,1,1,2,0,2,1,1,1,3,2,0,4,1,0,1,2,3,1,1,1,3
0,19.47,27.0,0.0,72.64,0,2,0,1,0,1,0,5,0,3,2,1,3,0,0,1,1,2,0,0,0,5
0,35.83,23.0,0.0,4.8,1,1,1,0,2,3,1,1,0,4,1,3,1,0,1,1,2,4,2,0,3,2
1,1632.23,29.0,1.0,510.02,0,2,0,2,1,1,3,3,0,2,1,0,1,1,2,0,3,2,3,2,3,0
0,110.25,52.0,0.0,135.3,0,0,0,0,0,0,2,2,0,3,1,2,2,1,0,1,0,6,2,2,1,1
0,4.06,36.0,0.0,16.1,1,1,0,1,1,3,2,3,1,1,0,0,5,3,0,3,2,2,0,0,0,4
1,1374.07,33.0,0.0,56.55,0,1,0,1,4,2,1,1,1,3,1,2,1,2,0,1,2,1,1,0,1,0
1,994.79,21.0,0.0,19.7,0,0,2,0,0,2,1,1,0,1,1,4,3,2,1,2,0,3,2,0,0,0
0,5.01,29.0,1.0,38.62,0,0,0,1,1,1,0,1,1,2,1,1,1,4,2,2,0,1,1,1,2,3
0,38.84,40.0,0.0,105.1,0,0,1,0,0,1,1,3,1,3,4,1,1,1,1,2,0,1,0,1,2,1
0,24.7,31.0,0.0,54.85,0,2,5,0,1,0,0,2,1,5,0,1,1,0,2,5,1,3,0,0,3,1
0,110.95,24.0,2.0,151.14,0,0,3,1,0,0,2,4,0,1,1,2,3,0,1,2,2,2,1,0,1,3
1,1569.36,22.0,1.0,7.04,0,1,1,2,1,1,0,5,1,1,2,0,5,1,1,4,2,3,1,1,0,2
1,1371.25,49.0,0.0,67.91,1,0,1,1,1,0,0,2,1,3,1,1,3,2,1,7,0,1,2,2,2,1
1,1555.28,34.0,1.0,186.31,0,1,3,1,1,0,1,1,1,6,1,2,5,0,1,2,0,1,1,0,2,1
0,669.67,26.0,1.0,112.37,0,2,0,4,0,2,0,6,1,1,1,0,1,1,1,3,0,2,1,1,0,0
0,3.44,48.0,0.0,187.99,0,0,2,1,2,2,1,5,0,1,0,4,2,3,2,3,1,2,2,0,0,0
0,75.83,54.0,0.0,151.1,0,0,0,1,1,1,1,2,0,0,1,1,1,0,2,6,1,2,1,2,0,0
1,1747.99,38.0,1.0,86.58,1,2,1,0,1,0,1,1,0,3,2,1,4,0,2,3,1,1,2,0,2,5
0,28.61,23.0,1.0,25.74,0,0,2,2,1,0,0,3,1,1,2,0,2,0,2,4,0,2,0,2,1,7
0,89.73,30.0,1.0,103.56,0,0,2,3,1,2,0,0,1,5,0,2,2,1,0,2,1,3,1,1,0,2
1,1729.56,29.0,1.0,44.81,0,0,2,0,4,2,1,3,0,2,2,1,3,2,0,6,1,4,1,1,2,0
1,1098.06,36.0,0.0,8.76,0,0,0,0,1,2,0,2,2,1,0,0,2,1,2,3,0,0,2,1,0,4
0,64.8,50.0,0.0,98.71,0,1,1,2,1,0,2,3,0,0,1,0,1,0,3,4,0,5,1,1,2,2
1,1117.31,50.0,0.0,54.81,0,0,0,0,0,1,0,6,0,5,1,1,1,2,0,1,1,3,1,0,0,1
0,101.13,34.0,0.0,135.3,1,0,1,1,0,2,0,2,3,1,1,0,0,0,0,1,1,3,1,0,2,1
0,23.81,35.0,0.0,367.97,0,2,0,4,1,1,0,0,2,5,2,1,2,3,2,4,1,0,0,1,2,1
1,1534.59,28.0,0.0,83.77,0,1,1,1,2,0,2,0,1,6,1,1,4,0,1,1,3,1,1,3,1,0
0,132.33,32.0,2.0,303.48,0,3,1,0,2,3,1,0,0,3,0,2,1,0,1,1,0,2,4,1,1,1
0,73.03,29.0,0.0,83.51,0,0,3,0,0,2,2,5,2,4,1,0,5,0,0,2,1,0,2,1,0,3
0,198.59,65.0,0.0,196.66,0,1,0,1,0,0,0,0,0,4,2,0,2,1,1,3,2,1,1,1,1,2
0,30.89,31.0,1.0,14.45,0,1,2,0,1,1,0,3,1,3,0,1,2,0,0,4,0,0,1,1,0,3
1,1291.17,31.0,1.0,11.97,0,1,1,2,1,1,0,2,3,1,0,0,2,0,2,4,1,3,1,0,0,3
1,1153.5,59.0,0.0,134.12,0,1,0,0,0,3,1,1,0,5,0,1,0,1,0,3,0,0,0,0,4,2
0,30.21,37.0,0.0,83.04,0,3,1,1,0,3,0,2,1,2,1,2,2,1,4,0,0,0,0,2,2,2
1,1762.56,24.0,1.0,20.79,0,0,2,0,1,0,1,2,1,5,2,5,0,2,2,3,0,5,1,1,2,2
1,1125.61,52.0,0.0,43.44,1,0,1,0,1,3,1,0,1,3,2,0,3,0,2,1,0,3,1,0,0,1
0,166.72,41.0,1.0,140.54,0,2,0,0,0,0,0,2,2,3,2,0,2,1,2,1,1,2,0,1,1,2
1,1122.76,43.0,0.0,96.2,1,1,1,1,0,1,0,1,0,1,3,2,0,2,0,3,1,0,0,2,0,3
0,142.01,51.0,1.0,115.89,0,0,2,2,0,1,1,1,1,5,1,2,0,0,0,2,0,2,3,0,2,2
1,1560.1,42.0,0.0,3.82,0,2,1,0,0,1,0,5,2,2,1,0,7,0,2,3,1,1,1,0,2,3
1,2015.74,45.0,0.0,299.75,0,0,2,0,2,4,0,2,1,4,2,2,1,2,3,2,1,2,1,2,3,1
1,1471.22,41.0,0.0,307.28,0,1,0,2,1,2,1,4,1,3,1,0,1,0,0,1,0,3,0,1,3,2
1,1469.12,38.0,0.0,75.09,0,0,0,1,1,0,0,1,3,6,2,1,3,0,0,2,1,3,2,0,0,2
0,3.28,42.0,0.0,157.6,0,0,0,1,2,0,0,1,1,3,1,1,2,1,2,4,1,1,1,0,1,0
0,256.46,31.0,0.0,141.74,1,3,1,1,1,2,0,1,1,3,1,1,0,0,1,2,3,4,0,1,1,3
1,1279.49,44.0,1.0,53.85,1,1,2,1,0,1,1,1,0,1,1,1,1,1,2,1,0,1,0,1,1,4
0,20.8,24.0,0.0,180.72,0,2,0,2,1,1,1,3,1,4,1,1,2,0,2,4,1,1,2,2,0,1
0,33.15,76.0,1.0,155.34,0,2,1,3,2,1,5,2,0,3,0,1,3,3,0,1,1,5,2,3,0,2
0,1.89,21.0,1.0,28.97,0,1,0,0,3,0,4,1,1,3,1,2,2,0,0,3,0,1,0,1,1,2
0,34.05,26.0,0.0,175.45,0,2,1,1,0,1,0,1,0,1,2,1,3,1,1,3,1,3,1,2,0,2
0,49.98,34.0,1.0,1.96,0,1,1,1,2,0,0,3,2,3,0,3,3,2,1,1,0,3,0,1,3,1
0,36.89,46.0,0.0,4.03,0,2,0,1,1,2,1,2,2,2,2,1,2,0,0,3,2,0,0,0,1,1
1,446.84,85.0,1.0,93.7,0,2,0,0,0,0,0,1,0,2,0,0,2,1,0,2,0,0,2,4,0,0
1,1549.08,64.0,1.0,40.5,0,0,2,1,2,3,0,1,2,1,3,2,3,0,0,1,0,2,3,3,0,4
0,45.48,43.0,0.0,62.72,0,0,0,0,2,1,1,1,1,3,1,0,0,0,0,2,1,2,0,2,1,3
1,1272.55,47.0,0.0,206.35,0,0,0,0,0,1,1,0,1,2,3,1,1,0,1,2,2,2,0,1,1,2
0,7.54,35.0,0.0,12.93,0,0,3,3,2,2,4,0,1,4,1,4,3,0,3,2,1,0,0,1,1,5
1,1305.7,37.0,0.0,0.3,0,2,1,0,0,0,0,1,2,4,2,3,4,1,0,1,1,2,1,0,0,3
1,1342.83,24.0,2.0,7.7,0,1,1,1,0,1,2,3,1,3,0,0,3,0,1,2,3,1,0,0,3,0
1,1210.41,35.0,0.0,6.48,0,1,0,1,1,0,3,2,2,2,1,3,4,0,0,0,1,0,2,1,0,1
1,1583.97,73.0,0.0,54.45,0,1,0,1,1,1,0,1,1,5,1,1,1,1,0,3,3,2,1,2,0,4
0,13.48,50.0,0.0,48.21,0,0,1,2,0,0,1,4,1,1,1,2,0,5,0,3,2,4,0,1,1,4
1,1169.03,26.0,1.0,146.27,1,0,1,0,1,1,0,0,2,3,0,1,4,3,1,1,1,1,0,0,1,1
0,222.1,55.0,1.0,78.12,0,0,3,2,1,1,0,4,1,3,0,1,3,2,1,3,0,0,0,0,0,6
1,1626.38,20.0,0.0,39.12,0,2,1,0,1,2,1,0,1,6,0,1,3,2,1,0,2,2,1,0,1,4
0,18.17,26.0,0.0,37.28,0,1,1,0,1,1,1,2,2,1,1,0,0,0,4,2,1,1,1,1,1,0
1,926.81,29.0,1.0,56.9,0,1,0,1,1,1,1,2,1,0,1,0,5,0,0,2,1,0,2,0,0,0
0,23.01,52.0,0.0,179.11,0,3,2,2,1,2,2,3,0,4,2,2,5,2,0,2,1,2,1,0,1,1
1,1337.71,50.0,0.0,8.71,0,0,1,0,2,0,0,2,1,6,1,1,5,0,2,3,1,0,0,0,0,3
1,1015.02,34.0,1.0,101.78,0,1,0,0,0,1,1,3,3,2,1,0,0,2,0,4,2,2,0,0,0,1
1,1242.91,31.0,1.0,10.46,1,0,0,1,0,0,1,0,0,2,0,2,1,2,2,1,0,0,0,1,2,6
0,14.75,54.0,1.0,100.19,0,1,1,0,0,1,0,2,2,5,1,0,1,0,1,1,2,2,0,1,0,2
1,1352.09,24.0,1.0,34.45,0,3,1,2,1,1,2,2,1,3,0,1,0,0,2,5,0,2,1,2,0,1
1,1006.45,50.0,1.0,99.96,0,1,0,0,1,0,1,1,0,1,1,1,0,5,1,6,0,3,2,1,1,0
1,1721.83,31.0,0.0,34.89,0,2,0,0,2,2,0,0,1,5,3,1,2,0,2,1,1,5,2,3,0,4
1,1263.68,25.0,0.0,90.82,0,0,0,1,0,1,2,3,0,2,0,0,0,0,0,4,2,2,2,0,4,0
0,11.2,39.0,0.0,37.65,0,1,1,4,0,1,1,3,0,1,0,3,2,0,0,2,1,4,1,2,1,1
0,57.62,65.0,0.0,13.23,0,1,0,1,2,1,1,4,0,5,0,0,1,0,2,3,3,2,0,0,3,3
0,32.39,21.0,0.0,72.04,0,2,0,2,1,2,0,2,0,3,0,0,4,0,1,1,1,1,2,1,1,1
1,1482.64,60.0,0.0,8.78,0,1,1,2,0,1,1,5,1,0,0,1,3,0,1,3,0,0,1,3,2,5
1,1357.24,42.0,0.0,62.23,0,1,0,2,0,0,1,4,0,2,2,0,0,1,1,4,2,2,4,1,1,1
1,1758.84,40.0,1.0,351.92,0,1,1,0,3,5,3,2,2,3,2,1,2,1,1,3,1,0,2,1,1,1
0,89.76,26.0,0.0,176.84,0,2,1,2,1,2,0,2,2,2,1,0,4,3,0,3,2,1,2,1,0,4
0,38.74,26.0,0.0,2.96,0,3,0,0,0,0,1,2,0,3,1,1,1,3,0,4,1,4,0,0,1,2
0,0.26,31.0,1.0,51.16,0,2,0,0,2,1,3,0,0,3,1,1,1,1,1,1,0,3,0,0,0,2
0,70.42,44.0,1.0,275.38,0,2,0,2,2,1,0,1,1,3,0,1,0,3,0,3,0,0,1,1,0,1
1,1347.85,25.0,0.0,241.85,0,1,1,4,0,0,0,2,2,3,0,0,1,2,1,0,0,2,0,2,0,3
1,956.55,24.0,0.0,41.48,0,1,0,1,2,3,0,2,3,1,0,1,3,0,1,0,0,3,0,0,0,0
0,74.16,27.0,1.0,225.04,0,2,0,1,2,0,0,2,3,2,2,0,2,2,0,1,0,1,2,1,3,0
1,1180.27,55.0,0.0,105.48,0,1,0,1,0,3,0,3,1,3,0,6,2,0,0,2,1,0,3,1,1,2
1,1177.13,49.0,0.0,10.96,0,0,1,0,3,0,4,0,0,2,1,1,1,0,0,1,1,2,0,0,0,3
1,1455.06,42.0,0.0,127.7,0,1,1,1,1,0,0,2,3,5,0,1,3,0,1,4,1,1,0,0,2,2
1,1683.52,43.0,0.0,102.0,0,1,1,5,1,0,2,0,2,3,0,2,2,2,0,2,2,1,0,0,1,4
0,282.62,37.0,1.0,138.09,0,1,1,2,0,1,2,3,0,3,2,2,2,0,0,7,0,1,1,0,2,2
1,1001.69,35.0,1.0,149.94,0,1,0,1,1,1,1,1,1,3,0,0,0,2,1,1,1,1,1,1,1,1
0,9.28,40.0,0.0,28.4,0,3,1,0,4,0,1,2,1,6,1,2,4,2,1,3,1,1,0,0,0,2
0,33.7,26.0,1.0,97.58,0,0,2,0,2,1,0,4,1,2,1,1,0,1,0,3,1,0,1,0,0,2
0,101.88,28.0,0.0,162.31,0,2,1,2,1,2,0,2,1,0,0,3,1,2,0,5,0,3,1,0,0,5
1,1438.95,26.0,2.0,50.67,0,0,1,2,1,2,0,4,0,3,1,0,1,1,3,2,0,2,2,2,1,3
1,775.19,21.0,0.0,12.62,0,0,1,1,0,1,0,1,1,3,1,1,0,0,1,1,1,2,0,1,1,0
0,12.17,24.0,2.0,84.87,0,0,1,2,4,1,0,3,3,2,0,2,1,2,1,1,3,3,2,1,1,4
0,144.06,26.0,1.0,178.05,0,1,0,1,1,2,1,3,0,5,1,0,1,3,1,3,0,3,1,1,1,0
1,1195.99,54.0,0.0,101.9,0,0,2,0,0,0,1,1,2,4,0,1,2,1,5,1,1,2,0,0,1,1
1,13841.83,26.0,0.0,44510.0,0,0,0,1,0,0,1,4,1,5,1,0,1,0,0,5,0,2,0,1,1,2
0,155.42,42.0,1.0,36.27,0,1,0,1,0,0,1,0,0,5,1,1,1,0,1,1,0,0,0,0,1,1
1,1829.55,29.0,1.0,23.51,0,2,2,0,0,1,4,1,2,4,1,2,2,0,0,4,2,2,2,0,2,3
0,4.08,31.0,0.0,211.12,0,1,0,1,4,1,3,2,2,3,1,0,1,0,0,2,1,2,1,0,2,0
1,1547.87,39.0,0.0,37.86,2,1,1,0,0,3,2,2,1,2,1,0,1,0,2,3,1,5,1,1,1,0
0,58.01,21.0,0.0,202.73,0,1,1,0,2,3,0,2,1,4,1,0,1,1,0,2,0,1,1,1,1,2
0,56.43,34.0,0.0,103.93,0,0,1,0,2,0,0,5,0,1,0,0,2,1,3,4,3,3,0,0,1,0
1,1237.76,24.0,1.0,139.22,0,2,1,1,1,2,3,4,1,0,0,1,2,2,1,3,0,1,2,1,0,1
1,1303.4,32.0,0.0,97.53,0,0,1,0,0,0,0,4,0,3,0,1,1,0,2,3,4,2,0,2,0,3
1,1176.96,46.0,0.0,559.8,0,0,0,0,2,1,2,1,0,7,2,0,1,1,0,4,0,2,0,0,0,0
0,175.22,31.0,0.0,176.01,0,1,2,1,1,0,1,2,0,3,0,3,2,1,2,3,3,1,1,0,1,3
1,1251.29,21.0,0.0,63.97,0,0,0,0,0,1,1,1,3,4,1,1,1,1,3,2,1,3,0,0,2,0
0,309.4,59.0,0.0,3.37,0,1,0,2,1,2,0,2,1,1,0,1,3,1,0,1,1,1,0,2,3,1
1,1156.21,35.0,1.0,70.58,0,1,3,0,0,1,0,2,1,2,0,0,1,2,0,4,1,2,1,3,1,1
1,1135.95,48.0,2.0,2.57,0,2,2,2,1,2,1,3,0,3,0,0,2,0,2,0,0,1,2,1,2,0
1,1657.65,23.0,0.0,3.44,0,1,0,4,2,1,2,1,0,4,2,1,1,1,0,0,2,1,1,2,3,1
0,53.16,60.0,2.0,164.51,0,1,1,0,0,0,2,3,1,3,3,1,2,2,0,2,1,4,0,0,1,3
0,141.32,37.0,0.0,184.58,0,0,2,2,1,1,2,2,1,3,0,1,1,2,2,1,1,1,0,1,1,3
0,137.28,22.0,1.0,137.47,0,0,0,0,2,0,1,5,1,1,1,1,4,2,1,2,0,1,0,2,2,0
0,5.7,35.0,0.0,20.43,0,0,0,3,2,1,1,0,1,3,1,1,2,0,0,1,2,0,1,0,0,3
0,103.37,59.0,0.0,93.11,1,1,0,2,1,0,1,1,0,3,1,1,1,1,0,2,3,3,0,0,3,1
1,1313.04,70.0,0.0,42.76,0,1,1,0,2,0,2,2,0,0,2,1,2,1,0,0,1,3,1,0,0,3
1,930.01,35.0,1.0,241.69,0,1,0,1,0,0,1,1,0,0,0,2,5,2,1,1,0,2,2,1,0,1
1,1196.2,65.0,0.0,14.46,0,2,0,0,1,1,2,3,0,1,1,2,2,0,1,7,1,3,1,1,1,2
